,ncessch,bias_own_ses_hs,med_family_income,rent_pctage_household_income,num_white,num_black,num_native,num_asian,num_hispanic,num_ell,commute_total,commute_less_than_10_min,commute_10to14min,commute_15to19min,commute_20to24min,commute_25to29min,commute_30to34min,commute_35to44min,commute_45to59min,commute_60_more_min,poverty_status_total,poverty_status_income_below_poverty_lvl,poverty_status_fam_households,poverty_status_married_fam,poverty_status_other_fam,snap_total,snap_with_cash_public_assist,snap_no_cash_public_assist,poverty_inc_ratio_total,poverty_inc_ratio_under.5,poverty_inc_ratio_.50to.99,poverty_inc_ratio_1.00to1.24,poverty_inc_ratio_1.25to1.49,poverty_inc_ratio_1.50to1.84,poverty_inc_ratio_1.85to1.99,poverty_inc_ratio_2.00over,pct_commute_less_than_29,pct_commute_greater_than_30,pct_snap_no_cash_public_assist,pct_snap_with_cash_public_assist,pct_poverty_inc_ratio_185_under,nces_id,ap_courses,honors_classes,gs_equity_rating,gs_overall_rating,gs_test_rating,gs_progress_rating,high_school,clustering_hs,volunteering_rate_hs,pct_married_couple_families,pct_single_parent_families,pct_english_lang,pct_non_english_lang,pct_homeowners,pct_non_homeowners,pct_less_than_hs_edu,pct_hs_degree,pct_associates_degree,pct_bachelors_degree,pct_post_grad_higher_degree
1575,490036000210,0.03026,66137.26909090909,29.202909090909092,15.092664092664092,0.5579150579150579,0.4111969111969112,0.5463320463320464,12.563706563706564,8.04642166344294,229918.0,15388.0,22026.0,43224.0,53039.0,21077.0,32330.0,14466.0,21095.0,7273.0,151464.0,15154.0,10529.0,2315.0,8214.0,151464.0,20110.0,131354.0,490469.0,29842.0,26804.0,22771.0,11522.0,44305.0,17418.0,337807.0,0.6730834471420245,0.32691655285797544,0.8672291765700101,0.13277082342998997,0.275744236638809,490036000210,21.0,0.0,1.0,2.0,1.0,5.0,490036000210,0.30893001,0.048999999,0.5299641887537898,0.226123194912479,0.7117564412706125,0.5764871174587748,0.7756832130821969,0.22431678691780316,0.16595937794609839,0.39820850205163255,0.0927354109883223,0.10540447820461218,0.02468982395669286
1576,490036000218,-0.0167,66845.36175710594,30.74237726098191,11.225755166931638,1.5007949125596185,0.6677265500794912,1.5166931637519874,17.391096979332275,16.62162162162162,398193.0,33572.0,56714.0,93967.0,92869.0,24754.0,53048.0,12798.0,14684.0,15787.0,239539.0,23751.0,17217.0,7269.0,9948.0,239539.0,27225.0,212314.0,813945.0,30672.0,70322.0,50409.0,47006.0,66542.0,26841.0,522153.0,0.7581147835346176,0.24188521646538236,0.8863441861241802,0.1136558138758198,0.3255146232239279,490036000218,6.0,0.0,1.0,2.0,1.0,3.0,490036000218,0.30081999,0.041069999,0.5347131590799262,0.2289730532918246,0.5511566669844473,0.8976866660311053,0.6145309063653667,0.3854690936346333,0.16763637552565902,0.3560920395647442,0.07541464979160471,0.12539837985704255,0.04265681025208279
1577,490036000234,0.01722,69070.87548638132,35.121400778210116,14.940451745379876,0.5503080082135524,0.5236139630390144,0.4702258726899384,13.694045174537989,10.439425051334702,204105.0,14240.0,17659.0,31934.0,52574.0,20178.0,42696.0,9167.0,8576.0,7081.0,121697.0,7995.0,6453.0,1035.0,5418.0,121697.0,14200.0,107497.0,428482.0,11452.0,22648.0,24069.0,32496.0,53002.0,15305.0,269510.0,0.6691898777589966,0.3308101222410034,0.8833167621223202,0.11668323787767981,0.33529296446525175,490036000234,14.0,0.0,1.0,1.0,1.0,2.0,490036000234,0.29903999,0.04129,0.5705358408543212,0.251565231772433,0.6646033171100506,0.6707933657798989,0.8463710249019515,0.1536289750980485,0.19064620798391335,0.36093846399926877,0.10642551927427278,0.08251548111418322,0.02439846445627585
1578,490036000248,0.020959999,97435.01069518717,24.16470588235294,17.110251450676984,0.4816247582205029,0.16247582205029013,0.6266924564796905,2.5473887814313345,3.479690522243714,259262.0,31831.0,42401.0,61824.0,58587.0,20493.0,25513.0,8079.0,5167.0,5367.0,202208.0,14128.0,5423.0,4207.0,1216.0,202208.0,9202.0,193006.0,528393.0,18297.0,22803.0,14386.0,14618.0,26935.0,13579.0,417775.0,0.829801513526857,0.170198486473143,0.9544924038613705,0.04550759613862953,0.1836492913418611,490036000248,20.0,0.0,2.0,7.0,9.0,9.0,490036000248,0.39107001,0.064489998,0.4940679993421348,0.12435895519040713,0.8293998474948792,0.3412003050102418,0.6695124321576484,0.33048756784235156,0.03631297665579539,0.1274138803827354,0.06026920938415449,0.3392834914233077,0.2053613662957154
1579,490036000261,-0.018850001,135315.26020408163,26.922959183673466,13.788732394366198,0.1267605633802817,0.036619718309859155,0.532394366197183,1.1323943661971831,1.5718309859154929,116293.0,15004.0,16303.0,23930.0,23690.0,11750.0,13934.0,2849.0,4820.0,4013.0,94031.0,4640.0,2274.0,1642.0,632.0,94031.0,1611.0,92420.0,264953.0,8291.0,3114.0,2262.0,4150.0,8069.0,12962.0,226105.0,0.7797287884911388,0.22027121150886123,0.9828673522561708,0.017132647743829162,0.09770034685397033,490036000261,22.0,0.0,4.0,8.0,9.0,7.0,490036000261,0.40347999,0.08828,0.6769796672421566,0.10907551381725811,0.8671607816400365,0.26567843671992697,0.919515708677436,0.08048429132256398,0.015320357957058764,0.07053943085281342,0.061610353079950546,0.3532273980060567,0.318149080721812
1580,490036000764,0.01054,78992.58167330678,29.66215139442231,16.47,1.1425,0.395,1.2025,9.46,9.4675,229407.0,22260.0,26293.0,64810.0,52449.0,16163.0,23115.0,8519.0,8379.0,7419.0,157618.0,11411.0,6684.0,3824.0,2860.0,157618.0,9086.0,148532.0,457899.0,13020.0,21087.0,15177.0,19330.0,39092.0,9063.0,341130.0,0.7932408339762954,0.2067591660237046,0.9423542996358284,0.057645700364171604,0.23521781004107892,490036000764,,,1.0,3.0,3.0,4.0,490036000764,0.31316,0.05319,0.5379733238684127,0.18322560759186265,0.7174721189591078,0.5650557620817844,0.7121854626291307,0.2878145373708692,0.09921548141768673,0.2978535157444926,0.09173972995995049,0.17695906102490977,0.057163497060996674
1581,490036000898,-0.0062000002,78202.71904761904,27.893809523809523,14.601049868766404,1.1548556430446195,0.4356955380577428,1.4041994750656168,14.69028871391076,12.31233595800525,193260.0,15092.0,16524.0,38469.0,42451.0,23216.0,32369.0,9109.0,10594.0,5436.0,109770.0,11105.0,8724.0,1819.0,6905.0,109770.0,16056.0,93714.0,419724.0,16127.0,39248.0,11620.0,10843.0,32419.0,14816.0,294651.0,0.7024319569491876,0.29756804305081236,0.8537305274665209,0.1462694725334791,0.2626892910579333,490036000898,21.0,0.0,1.0,2.0,1.0,4.0,490036000898,0.28187999,0.04826,0.6272413863446278,0.23005786635659548,0.6122750113896765,0.7754499772206469,0.8302768201383081,0.16972317986169194,0.15980792959400597,0.35769396583763213,0.08769827701547564,0.10216004876090802,0.04062913464254389
1582,490042000289,-0.023080001,121689.35211267606,40.13661971830986,20.580530973451328,0.2743362831858407,0.12212389380530973,1.6212389380530974,2.7646017699115046,2.2778761061946904,69816.0,6286.0,4471.0,23996.0,8840.0,4836.0,10413.0,4521.0,3356.0,3097.0,53744.0,2306.0,287.0,30.0,257.0,53744.0,1975.0,51769.0,167454.0,3978.0,1407.0,3000.0,7917.0,7922.0,1480.0,141750.0,0.6936662083190099,0.30633379168099,0.9632517118189937,0.03674828818100625,0.14466062321592796,490042000289,20.0,0.0,2.0,4.0,6.0,2.0,490042000289,0.30926001,0.058419999,0.7209380409046966,0.08130575479180054,0.8358196858917583,0.32836062821648343,0.9217797537382123,0.07822024626178774,0.03763012416129823,0.15137591672053677,0.10774949287800094,0.2971567731437106,0.14365205858095004
1583,490042000346,-0.00605,87841.3486238532,28.077064220183487,19.65568862275449,0.4505988023952096,0.2245508982035928,0.6332335329341318,6.24251497005988,3.6392215568862274,81965.0,3642.0,5865.0,6093.0,15971.0,7548.0,17736.0,9863.0,13130.0,2117.0,46426.0,186.0,112.0,0.0,112.0,46426.0,2626.0,43800.0,167156.0,1136.0,851.0,2157.0,3508.0,11487.0,10003.0,138014.0,0.47726468614652595,0.522735313853474,0.943436867272649,0.056563132727351056,0.11449783435832396,490042000346,16.0,0.0,2.0,3.0,3.0,2.0,490042000346,0.31088999,0.053380001,0.7246855868719072,0.14247853384708667,0.8039587693390967,0.39208246132180646,0.8810413284565884,0.1189586715434115,0.05305712963768879,0.3024833595213772,0.1420109669114447,0.18465090497633915,0.06667185846545698
1584,490042000661,0.00166,92308.98333333334,25.15,29.294532627865962,0.3509700176366843,0.20105820105820105,0.7336860670194003,3.638447971781305,1.8024691358024691,51266.0,2858.0,10569.0,9923.0,5867.0,2872.0,5609.0,7185.0,3109.0,3274.0,41644.0,1082.0,450.0,0.0,450.0,41644.0,1155.0,40489.0,126266.0,1418.0,3219.0,2535.0,718.0,12399.0,5565.0,100412.0,0.6259314165333749,0.374068583466625,0.972264912112189,0.02773508788781097,0.1606845865078485,490042000661,21.0,0.0,4.0,5.0,6.0,2.0,490042000661,0.29326999,0.080339998,0.7713140820296575,0.10846040047992359,0.8823255326336389,0.23534893473272217,0.8898097778606124,0.11019022213938752,0.051145186875573984,0.18073637046725852,0.15553391033311997,0.2389335708123452,0.12488242005955529
1585,490042000769,0.016000001,83135.23876404495,26.756741573033707,20.320939334637966,0.39921722113502933,0.3561643835616438,0.7788649706457925,8.868884540117417,5.3209393346379645,361108.0,33420.0,43618.0,70376.0,69671.0,31726.0,65503.0,18945.0,13855.0,13994.0,236761.0,15778.0,9664.0,4456.0,5208.0,236761.0,13969.0,222792.0,745137.0,17347.0,32694.0,16751.0,23491.0,58002.0,10770.0,586082.0,0.6890210131041129,0.3109789868958871,0.940999573409472,0.059000426590528,0.19900367315003817,490042000769,13.0,0.0,1.0,2.0,1.0,3.0,490042000769,0.33034,0.04699,0.6183139081558625,0.17225013390829147,0.7834482571581609,0.4331034856836781,0.7689590410132281,0.2310409589867719,0.10112944710347133,0.2836721562645423,0.10579977723533256,0.18221511406189364,0.06963663823589199
1586,490042001338,-0.055520002,69213.0,19.1,23.952473326867118,0.2967992240543162,0.13870029097963144,0.5935984481086324,3.703200775945684,2.122211445198836,2520.0,96.0,0.0,288.0,360.0,18.0,858.0,438.0,396.0,66.0,1734.0,12.0,0.0,0.0,0.0,1734.0,12.0,1722.0,5034.0,12.0,138.0,36.0,0.0,192.0,384.0,4272.0,0.30238095238095236,0.6976190476190476,0.9930795847750865,0.006920415224913495,0.07508939213349225,490042001338,24.0,0.0,2.0,4.0,6.0,1.0,490042001338,0.36789,0.063610002,0.8206147323794383,0.1579226285108638,0.9020932697403286,0.19581346051934287,0.9401165871754107,0.0598834128245893,0.04151988917474767,0.1679992083910548,0.16690085097961607,0.2836433801701959,0.09177716208193153
1587,490072001271,0.17132001,63399.290322580644,25.4320564516129,10.411858974358974,0.35096153846153844,0.27403846153846156,0.15544871794871795,6.671474358974359,5.0368589743589745,315106.0,46746.0,68018.0,63270.0,40627.0,17403.0,30821.0,15871.0,13660.0,18690.0,248552.0,45066.0,16867.0,5951.0,10916.0,248552.0,35962.0,212590.0,641983.0,47717.0,65696.0,34687.0,37275.0,45719.0,27980.0,382909.0,0.7491574263898497,0.2508425736101502,0.8553139785638417,0.14468602143615822,0.3599690334479262,490072001271,19.0,0.0,1.0,3.0,3.0,4.0,490072001271,0.32863,0.042380001,0.4412008674708428,0.16670164532968224,0.8003184723985036,0.39936305520299287,0.5916224436427113,0.40837755635728873,0.12374131181442016,0.24886252582590926,0.09067091600932285,0.19516542759010477,0.0951470919033766
1588,490072001281,0.0062600002,70177.82203389831,27.554025423728813,11.058721934369602,0.4542314335060449,0.35060449050086356,0.2158894645941278,9.034542314335061,5.335060449050086,328329.0,46192.0,61916.0,84135.0,53117.0,15558.0,23301.0,13193.0,16055.0,14862.0,244051.0,30706.0,10795.0,4535.0,6260.0,244051.0,33540.0,210511.0,683892.0,32607.0,48830.0,36810.0,33066.0,59397.0,25400.0,447782.0,0.7946845998982728,0.20531540010172722,0.8625697087903758,0.13743029120962422,0.30810420358770096,490072001281,13.0,0.0,1.0,2.0,1.0,3.0,490072001281,0.32982999,0.0451,0.41826491700314045,0.2074400756264821,0.7522311414471576,0.4955377171056848,0.6337082612318143,0.3662917387681856,0.16944840419164936,0.3468513662034669,0.07137773811985157,0.13056574208080787,0.036667138209081906
1589,490120000221,-0.030689999,90519.6875,23.98515625,14.995337995337996,0.1282051282051282,0.06993006993006994,0.11771561771561771,2.164335664335664,1.1433566433566433,82403.0,5902.0,12931.0,19264.0,10690.0,9013.0,12065.0,2805.0,4980.0,4753.0,54569.0,1386.0,593.0,0.0,593.0,54569.0,552.0,54017.0,176168.0,6593.0,2573.0,3865.0,1250.0,11246.0,1828.0,148813.0,0.701430773151463,0.2985692268485371,0.9898843665817588,0.010115633418241126,0.1449014576994687,490120000221,20.0,0.0,2.0,4.0,4.0,4.0,490120000221,0.35238999,0.032900002,0.6969200524246396,0.13685015290519878,0.8492245522062036,0.30155089558759285,0.8241044124071647,0.1758955875928353,0.03376840056309634,0.35196127843723385,0.07486226733172283,0.17573298110846555,0.07943308017170962
1590,490120000613,0.037999999,67193.29974160207,25.76692506459948,11.764341085271317,0.22015503875968992,0.08062015503875969,0.20930232558139536,3.503875968992248,1.441860465116279,264159.0,40452.0,47718.0,62656.0,36393.0,8850.0,13945.0,15443.0,20614.0,18088.0,216346.0,18348.0,7645.0,4679.0,2966.0,216346.0,17014.0,199332.0,589391.0,20495.0,22666.0,36322.0,13545.0,38722.0,32545.0,425096.0,0.742238576009146,0.257761423990854,0.9213574551875237,0.07864254481247632,0.2235358191760648,490120000613,16.0,0.0,2.0,5.0,3.0,7.0,490120000613,0.40597999,0.04902,0.5782158193162678,0.1608176555716353,0.8282098882588788,0.34358022348224243,0.7681964840691798,0.23180351593082016,0.06797893660697624,0.2618724999391466,0.09000787037412675,0.19371019172880477,0.08578545522406225
1591,490120000634,-0.03748,73713.79359430604,25.204626334519574,16.86993243243243,0.22804054054054054,0.23648648648648649,0.26182432432432434,4.782094594594595,2.481418918918919,219343.0,22448.0,35068.0,54442.0,50497.0,9504.0,15471.0,8435.0,16012.0,7466.0,157272.0,13590.0,7275.0,2890.0,4385.0,157272.0,14810.0,142462.0,484090.0,18031.0,27584.0,10568.0,23689.0,23918.0,19002.0,361298.0,0.783973046780613,0.21602695321938697,0.905831934482934,0.09416806551706597,0.21440228056766303,490120000634,10.0,0.0,2.0,3.0,2.0,4.0,490120000634,0.34066001,0.043620002,0.5191345417989323,0.23152999352445988,0.8229641671685588,0.35407166566288245,0.8059149304219063,0.19408506957809366,0.07570929875618398,0.37102696322806783,0.09412025061929045,0.15186834158657336,0.04582154440687323
1592,490120000645,-0.015939999,82233.43913043478,24.883478260869566,12.738861386138614,0.06435643564356436,0.08415841584158416,0.14727722772277227,1.6522277227722773,0.8254950495049505,165238.0,16514.0,32182.0,30635.0,28983.0,11917.0,17999.0,5691.0,5163.0,16154.0,122715.0,7544.0,4035.0,599.0,3436.0,122715.0,6089.0,116626.0,384358.0,5954.0,14035.0,13375.0,18325.0,21908.0,19233.0,291528.0,0.7276231859499631,0.27237681405003694,0.9503809640223282,0.04961903597767184,0.19148033864261965,490120000645,23.0,0.0,3.0,6.0,6.0,6.0,490120000645,0.35286999,0.055190001,0.6959976921031161,0.1409845524167557,0.8739040870509855,0.2521918258980288,0.827200728429954,0.17279927157004601,0.042362892296010486,0.22840026664429916,0.10334011716456457,0.26073309523704413,0.09589703291997581
1593,510009000015,0.082829997,120650.50490196078,28.379901960784313,10.645348837209303,2.558139534883721,0.06201550387596899,1.3895348837209303,2.885658914728682,1.8895348837209303,140560.0,13674.0,16232.0,27186.0,30770.0,11607.0,21717.0,8798.0,5789.0,4787.0,146541.0,10434.0,2717.0,1967.0,750.0,146541.0,2354.0,144187.0,328447.0,17456.0,6791.0,6539.0,3628.0,13282.0,2105.0,278646.0,0.7076622083096187,0.2923377916903813,0.9839362362751721,0.016063763724827863,0.14521673207549468,510009000015,26.0,0.0,1.0,4.0,4.0,,510009000015,0.41338,0.059659999,0.5678795754819147,0.06872427983539095,0.9040719081654754,0.19185618366904916,0.760840372536279,0.23915962746372102,0.027049042357495823,0.13198994866122418,0.06282988469815926,0.3050419006167867,0.34947939836244934
1594,510009000035,0.14038999,115570.0883116883,32.68493506493507,8.286833855799372,0.2115987460815047,0.0219435736677116,0.36363636363636365,0.6410658307210031,0.3620689655172414,212691.0,17768.0,18378.0,29361.0,41463.0,26048.0,42835.0,16701.0,14021.0,6116.0,216326.0,9073.0,3019.0,1237.0,1782.0,216326.0,3465.0,212861.0,537258.0,16210.0,18164.0,22651.0,20622.0,12627.0,4512.0,442472.0,0.6254049301568942,0.3745950698431057,0.9839825078816231,0.016017492118376893,0.16802727925875463,510009000035,24.0,0.0,2.0,7.0,7.0,,510009000035,0.50477999,0.081979997,0.5868078722518085,0.1040966603180765,0.9178767403022252,0.16424651939554952,0.8434688373183878,0.15653116268161213,0.05695078893299555,0.16469959816392163,0.0260384459383083,0.30129726782496524,0.32539413403549367
1595,510009001747,0.13139001,105461.91868512111,26.407093425605535,4.854748603351955,0.7083798882681565,0.021229050279329607,0.30502793296089387,1.064804469273743,1.1743016759776537,353386.0,22268.0,21834.0,45254.0,48043.0,33899.0,81127.0,46749.0,27833.0,26379.0,311765.0,25043.0,8169.0,3407.0,4762.0,311765.0,14569.0,297196.0,788682.0,13719.0,41078.0,18154.0,37755.0,23489.0,11292.0,643195.0,0.48473340766187684,0.5152665923381232,0.9532692893685949,0.04673071063140506,0.17015096071674007,510009001747,23.0,0.0,1.0,3.0,4.0,,510009001747,0.45135999,0.060649998,0.5842797953938568,0.11107047489266193,0.9178920156510674,0.16421596869786526,0.7794973021447573,0.22050269785524265,0.13611712331339915,0.20380523832283517,0.06386448388103741,0.2464130790981308,0.17351151039905913
1596,510036000151,0.051970001,73357.2972136223,26.657585139318883,4.094039735099337,0.5695364238410596,0.013245033112582781,0.031788079470198675,0.18940397350993377,0.04340567612687813,201492.0,16748.0,10621.0,21354.0,41064.0,11394.0,33174.0,25844.0,34735.0,6558.0,197376.0,13284.0,3497.0,2126.0,1371.0,197376.0,14408.0,182968.0,494914.0,8452.0,18092.0,15056.0,31116.0,34676.0,15847.0,371675.0,0.5021588946459413,0.49784110535405873,0.9270022697795072,0.07299773022049287,0.21699123484080063,510036000151,22.0,0.0,2.0,4.0,5.0,,510036000151,0.43518001,0.04662,0.583275806525841,0.13589749489928973,0.9631099759154432,0.07378004816911347,0.8642328991976927,0.13576710080230722,0.09059305194052289,0.37838097180074604,0.08527545549411666,0.13382750996549558,0.09847948727175317
1597,510036000156,0.01265,67551.63157894737,32.75047846889952,5.875757575757576,0.2772727272727273,0.01818181818181818,0.019696969696969695,0.38484848484848483,0.24848484848484848,246456.0,12025.0,10917.0,18416.0,26086.0,20156.0,59502.0,37418.0,41244.0,20692.0,263514.0,27637.0,12265.0,8551.0,3714.0,263514.0,13271.0,250243.0,618821.0,29788.0,31776.0,45926.0,11762.0,33912.0,14700.0,450957.0,0.3554386989969812,0.6445613010030188,0.9496383493856114,0.05036165061438861,0.24750937670182493,510036000156,13.0,0.0,2.0,2.0,3.0,,510036000156,0.43377,0.053890001,0.5645547376953752,0.13333387736449545,0.9666019269583762,0.06679614608324765,0.8891590910327344,0.11084090896726564,0.1233654467713923,0.3286334005716555,0.09625775901681477,0.12397760107165944,0.0822841299387067
1598,510036002175,0.045899998,101148.98484848485,23.702525252525255,13.586206896551724,0.8781609195402299,0.07126436781609195,0.4781609195402299,0.8574712643678161,1.8988505747126436,140913.0,17420.0,9794.0,22365.0,41765.0,13799.0,15844.0,5252.0,9097.0,5577.0,123132.0,6545.0,1764.0,641.0,1123.0,123132.0,1966.0,121166.0,319006.0,3784.0,5689.0,7993.0,4968.0,14151.0,2047.0,280374.0,0.7461554292364793,0.25384457076352074,0.9840333950557125,0.015966604944287432,0.11468436330351153,510036002175,22.0,0.0,7.0,7.0,8.0,,510036002175,0.44321001,0.058869999,0.6571165704420817,0.08787880354161606,0.9041975283117366,0.19160494337652673,0.8369006207648692,0.16309937923513085,0.048306457084032646,0.19241467393067727,0.11431967742601534,0.2679464225141067,0.17640986009798745
1599,510042000171,-0.03052,77621.47222222222,18.15432098765432,2.883076923076923,0.07692307692307693,0.009230769230769232,0.010769230769230769,0.08615384615384615,0.06307692307692307,184513.0,11511.0,16559.0,23984.0,19018.0,13250.0,41836.0,23260.0,21466.0,13629.0,163208.0,13362.0,7102.0,4207.0,2895.0,163208.0,5103.0,158105.0,403906.0,12780.0,18734.0,12628.0,19385.0,16701.0,7935.0,315743.0,0.45699760992450394,0.543002390075496,0.9687331503357679,0.03126684966423215,0.1986303743940422,510042000171,7.0,0.0,2.0,5.0,6.0,,510042000171,0.55641001,0.056000002,0.5370328697661161,0.08139055162998635,0.9786931605082737,0.0426136789834526,0.8657117782078402,0.13428822179215985,0.06057338642698201,0.44024987042291047,0.10543099733768518,0.12328661619578318,0.06604372524244967
1600,510042000172,0.025280001,85386.42068965518,28.09103448275862,10.373015873015873,0.26455026455026454,0.023809523809523808,0.1455026455026455,0.6878306878306878,0.2037037037037037,78231.0,10280.0,6886.0,9984.0,15370.0,10860.0,15560.0,2068.0,3726.0,3497.0,71284.0,3180.0,2044.0,1181.0,863.0,71284.0,4064.0,67220.0,165609.0,5269.0,3022.0,4853.0,8738.0,9972.0,9939.0,123816.0,0.6823382035254567,0.31766179647454335,0.9429886089445036,0.057011391055496324,0.19234461895186855,510042000172,12.0,0.0,2.0,6.0,7.0,,510042000172,0.46362999,0.052379999,0.6047204189122979,0.1271282459578638,0.9695538339049485,0.06089233219010289,0.8205536501714845,0.17944634982851543,0.07947972129100112,0.3278569315716821,0.13618286991388945,0.17406165779267732,0.09235111417866299
1601,510060000220,-0.065269999,49105.23125,30.590625,3.7806691449814127,1.3234200743494424,0.022304832713754646,0.03717472118959108,0.17100371747211895,0.02973977695167286,86421.0,12052.0,11514.0,8050.0,7009.0,3182.0,14903.0,9311.0,16098.0,4302.0,91754.0,15387.0,7142.0,1051.0,6091.0,91754.0,17272.0,74482.0,220787.0,21541.0,15019.0,26834.0,19075.0,14019.0,4214.0,120085.0,0.48375973432383335,0.5162402656761667,0.8117575255574689,0.18824247444253112,0.43701848387812686,510060000220,8.0,0.0,2.0,3.0,4.0,,510060000220,0.56155002,0.06239,0.41810110878498874,0.23363314465896462,0.9780181437543615,0.04396371249127704,0.7730867643638055,0.22691323563619448,0.14179548259137423,0.37014426696090663,0.06193820272996951,0.13830997631643172,0.08242500489827065
1602,510060000223,-0.015939999,67246.52205882352,25.70514705882353,10.764119601328904,1.6378737541528239,0.05647840531561462,0.2857142857142857,1.308970099667774,0.7043189368770764,195772.0,14743.0,34630.0,41969.0,51154.0,16372.0,17655.0,3066.0,6813.0,9370.0,171072.0,14935.0,5001.0,3621.0,1380.0,171072.0,12809.0,158263.0,398457.0,11414.0,23738.0,43647.0,25526.0,18705.0,13831.0,261596.0,0.8114950043928651,0.18850499560713482,0.9251250935278713,0.07487490647212869,0.3087660650961082,510060000223,12.0,0.0,6.0,6.0,7.0,,510060000223,0.46842,0.068240002,0.47145855922742885,0.13206992879996154,0.9112376414786961,0.17752471704260786,0.6010020350498614,0.3989979649501386,0.06826225200042146,0.27114930488840405,0.08920237261452452,0.22215060028139158,0.09098121370265462
1603,510060000231,-0.01914,67398.29875518673,23.237759336099586,7.803398058252427,0.9563106796116505,0.03640776699029126,0.0703883495145631,0.4174757281553398,0.3325242718446602,368122.0,32372.0,43544.0,48628.0,76838.0,34840.0,76223.0,27907.0,11185.0,16585.0,349602.0,41191.0,15276.0,7120.0,8156.0,349602.0,36260.0,313342.0,821355.0,36562.0,50131.0,45631.0,61038.0,38567.0,27396.0,562030.0,0.6416948728953988,0.3583051271046012,0.8962820578829641,0.10371794211703594,0.2823736386824211,510060000231,12.0,0.0,5.0,7.0,7.0,,510060000231,0.43825999,0.064180002,0.5456566749800009,0.1312585290103995,0.964098748294198,0.07180250341160416,0.7804073925932897,0.21959260740671027,0.09928241186669236,0.37192576895909585,0.08346497142490207,0.1426250561869903,0.07914338919925512
1604,510060000233,-0.088090003,50311.38690476191,22.910119047619048,3.668067226890756,1.3529411764705883,0.012605042016806723,0.012605042016806723,0.18907563025210083,0.01680672268907563,103817.0,23481.0,9618.0,7256.0,10513.0,4970.0,14583.0,8672.0,16203.0,8521.0,110025.0,17619.0,11505.0,3374.0,8131.0,110025.0,18859.0,91166.0,252089.0,15833.0,23244.0,12484.0,14599.0,11647.0,7008.0,167274.0,0.5378502557384629,0.46214974426153715,0.8285935014769371,0.17140649852306294,0.3086489295447243,510060000233,7.0,0.0,2.0,4.0,3.0,,510060000233,0.57404,0.051539999,0.486253280522172,0.23886075091273568,0.9844374933421137,0.031125013315772655,0.7703876584576946,0.22961234154230542,0.17479034388377016,0.393564710937127,0.07587933567787485,0.09811534932077254,0.04463646345538741
1605,510081000299,0.025210001,75569.38521400778,29.82490272373541,8.059183673469388,6.887755102040816,0.09591836734693877,0.9816326530612245,2.2244897959183674,1.2224489795918367,208186.0,21914.0,21533.0,45297.0,37525.0,17619.0,35742.0,10117.0,12319.0,6120.0,168026.0,7978.0,3810.0,804.0,3006.0,168026.0,19998.0,148028.0,422126.0,11539.0,9947.0,28318.0,11231.0,30715.0,13268.0,317108.0,0.6911511821159925,0.3088488178840076,0.8809827050575506,0.11901729494244938,0.2173521649933906,510081000299,12.0,0.0,5.0,4.0,5.0,,510081000299,0.39452001,0.039870001,0.45489911099313773,0.21262189576470691,0.883110610207696,0.23377877958460797,0.7274277981088478,0.27257220189115217,0.13679199340543957,0.2600409071796614,0.09491083327592391,0.17001660517920053,0.10456749328309811
1606,510081000303,0.10202,59985.10831234257,33.18790931989925,4.713881019830028,7.614730878186969,0.08923512747875353,0.5226628895184136,2.3711048158640224,1.8031161473087818,212399.0,22502.0,26404.0,39330.0,42249.0,25102.0,28172.0,8678.0,10333.0,9629.0,168482.0,22284.0,14401.0,5145.0,9256.0,168482.0,26155.0,142327.0,477958.0,41920.0,31961.0,18136.0,17972.0,55622.0,18924.0,293423.0,0.7325222811783483,0.2674777188216517,0.8447608646621004,0.1552391353378996,0.3464969725373359,510081000303,9.0,0.0,3.0,3.0,4.0,,510081000303,0.33776,0.033690002,0.46894526581759827,0.2672137429196875,0.8537007318377893,0.2925985363244215,0.6596631800988683,0.34033681990113174,0.11675872882484961,0.31110177394726324,0.07950276186474549,0.14110823025446048,0.08492196066776662
1607,510081000312,0.071489997,65277.101694915254,31.393220338983053,9.203821656050955,7.040339702760085,0.11677282377919321,0.5923566878980892,1.7515923566878981,0.6008492569002123,41564.0,1508.0,4136.0,4833.0,11937.0,2703.0,8041.0,4482.0,2900.0,1024.0,36263.0,630.0,216.0,0.0,216.0,36263.0,3186.0,33077.0,91736.0,684.0,306.0,7491.0,3099.0,4325.0,1872.0,73959.0,0.6042969877778847,0.3957030122221153,0.9121418525770069,0.08785814742299314,0.17337795412924042,510081000312,22.0,0.0,6.0,5.0,6.0,,510081000312,0.38146001,0.044,0.39178331494065943,0.2729085593696153,0.9415500183926739,0.11689996321465218,0.675533871561054,0.324466128438946,0.027236502671826056,0.2603072599963147,0.12099226091763406,0.22937396351575456,0.1343974571586512
